[2016-01-05 02:30:40,479] Autoscaler health stat event receiver thread started
[2016-01-05 03:12:58,058] HealthStatProc rif rubis.php.php.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:12:58,058] HealthStatProc count rubis.php.php.domain rubis-8 1
[2016-01-05 03:12:58,059] [scaling] [cluster] rubis.php.php.domain RIF Resetted?: true
[2016-01-05 03:12:58,059] [scaling] [cluster] rubis.php.php.domain RIF predicted value: 0.0
[2016-01-05 03:12:58,059] [scaling] [cluster] rubis.php.php.domain RIF threshold: 100.0
[2016-01-05 03:12:58,059] [scaling] [cluster] rubis.php.php.domain MC predicted value: 14.699999809265137
[2016-01-05 03:12:58,059] [scaling] [cluster] rubis.php.php.domain MC threshold: 80.0
[2016-01-05 03:12:58,059] [scaling] [cluster] rubis.php.php.domain LA predicted value: 0.0
[2016-01-05 03:12:58,059] [scaling] [cluster] rubis.php.php.domain LA threshold: 80.0
[2016-01-05 03:12:58,060] [scaling] [cluster] rubis.php.php.domain Scale-up action: false
[2016-01-05 03:12:58,060] [scaling] [cluster] rubis.php.php.domain Scale-down action: true
[2016-01-05 03:12:58,060] HealthStatProc member rubis.php.php.domain16c2c4c2-be71-40c2-af2b-922506352023 1451961328099 0.0 0.0 0.0 14.7 0.0 0.0
[2016-01-05 03:12:58,060] [scaling] Number of required instances based on stats: 0 [active instances count] 1 [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 03:12:58,060] [scale-down] Min is reached, hence not scaling down [cluster] rubis.php.php.domain [instance id]rubis-8
[2016-01-05 03:12:58,077] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 03:12:58,077] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:12:58,077] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Obsolete member count: 0
[2016-01-05 03:12:58,077] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Non terminated member count: 1
[2016-01-05 03:12:58,077] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-05 03:12:58,077] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Minimum member count: 1
[2016-01-05 03:12:58,077] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Pending termination member count: 0
[2016-01-05 03:12:58,077] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:12:58,078] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain [partition] rubis-partition Activated member count: 1 Max member count 10
[2016-01-05 03:12:58,078] Running scale up rule: [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 03:12:58,078] [scaling] [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain Algorithm name: one-after-another
[2016-01-05 03:12:58,079] HealthStatProc la rubis.mysql.mysql.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:12:58,079] HealthStatProc mc rubis.mysql.mysql.domain rubis-8 15.65 0.0022193124 1.4757187E-8
[2016-01-05 03:12:58,079] HealthStatProc rif rubis.mysql.mysql.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:12:58,079] HealthStatProc count rubis.mysql.mysql.domain rubis-8 1
[2016-01-05 03:12:58,079] [scaling] [cluster] rubis.mysql.mysql.domain RIF Resetted?: true
[2016-01-05 03:12:58,079] [scaling] [cluster] rubis.mysql.mysql.domain RIF predicted value: 0.0
[2016-01-05 03:12:58,080] [scaling] [cluster] rubis.mysql.mysql.domain RIF threshold: 100.0
[2016-01-05 03:12:58,080] [scaling] [cluster] rubis.mysql.mysql.domain MC predicted value: 15.64777946472168
[2016-01-05 03:12:58,080] [scaling] [cluster] rubis.mysql.mysql.domain MC threshold: 80.0
[2016-01-05 03:12:58,080] [scaling] [cluster] rubis.mysql.mysql.domain LA predicted value: 0.0
[2016-01-05 03:12:58,080] [scaling] [cluster] rubis.mysql.mysql.domain LA threshold: 80.0
[2016-01-05 03:12:58,080] [scaling] [cluster] rubis.mysql.mysql.domain Scale-up action: false
[2016-01-05 03:12:58,080] [scaling] [cluster] rubis.mysql.mysql.domain Scale-down action: true
[2016-01-05 03:12:58,081] HealthStatProc member rubis.mysql.mysql.domainb5988a5a-b54c-4455-b58b-b71d66aaa0d6 1451961688239 0.0 0.0 0.0 15.65 -0.0022200022 0.0
[2016-01-05 03:12:58,081] [scaling] Number of required instances based on stats: 0 [active instances count] 1 [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 03:12:58,081] [scale-down] Min is reached, hence not scaling down [cluster] rubis.mysql.mysql.domain [instance id]rubis-8
[2016-01-05 03:14:28,056] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 03:14:28,056] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:14:28,057] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.php.php.domain Obsolete member count: 0
[2016-01-05 03:14:28,057] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-05 03:14:28,057] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain Non terminated member count: 1
[2016-01-05 03:14:28,057] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.php.php.domain Pending termination member count: 0
[2016-01-05 03:14:28,057] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain Minimum member count: 1
[2016-01-05 03:14:28,057] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:14:28,057] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain [partition] rubis-partition Activated member count: 1 Max member count 10
[2016-01-05 03:14:28,058] Running scale up rule: [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 03:14:28,058] [scaling] [network-partition] south-east-asia [cluster] rubis.php.php.domain Algorithm name: one-after-another
[2016-01-05 03:14:28,058] HealthStatProc la rubis.php.php.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:14:28,058] HealthStatProc mc rubis.php.php.domain rubis-8 14.7 0.0 0.0
[2016-01-05 03:14:28,059] HealthStatProc rif rubis.php.php.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:14:28,059] HealthStatProc count rubis.php.php.domain rubis-8 1
[2016-01-05 03:14:28,059] [scaling] [cluster] rubis.php.php.domain RIF Resetted?: true
[2016-01-05 03:14:28,059] [scaling] [cluster] rubis.php.php.domain RIF predicted value: 0.0
[2016-01-05 03:14:28,059] [scaling] [cluster] rubis.php.php.domain RIF threshold: 100.0
[2016-01-05 03:14:28,060] [scaling] [cluster] rubis.php.php.domain MC predicted value: 14.699999809265137
[2016-01-05 03:14:28,060] [scaling] [cluster] rubis.php.php.domain MC threshold: 80.0
[2016-01-05 03:14:28,060] [scaling] [cluster] rubis.php.php.domain LA predicted value: 0.0
[2016-01-05 03:14:28,060] [scaling] [cluster] rubis.php.php.domain LA threshold: 80.0
[2016-01-05 03:14:28,060] [scaling] [cluster] rubis.php.php.domain Scale-up action: false
[2016-01-05 03:14:28,060] [scaling] [cluster] rubis.php.php.domain Scale-down action: true
[2016-01-05 03:14:28,061] HealthStatProc member rubis.php.php.domain16c2c4c2-be71-40c2-af2b-922506352023 1451961328099 0.0 0.0 0.0 14.7 0.0 0.0
[2016-01-05 03:14:28,061] [scaling] Number of required instances based on stats: 0 [active instances count] 1 [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 03:14:28,061] [scale-down] Min is reached, hence not scaling down [cluster] rubis.php.php.domain [instance id]rubis-8
[2016-01-05 03:14:28,077] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 03:14:28,077] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:14:28,077] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Obsolete member count: 0
[2016-01-05 03:14:28,077] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-05 03:14:28,077] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Pending termination member count: 0
[2016-01-05 03:14:28,078] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Non terminated member count: 1
[2016-01-05 03:14:28,078] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Minimum member count: 1
[2016-01-05 03:14:28,078] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:14:28,078] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain [partition] rubis-partition Activated member count: 1 Max member count 10
[2016-01-05 03:14:28,078] Running scale up rule: [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 03:14:28,078] [scaling] [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain Algorithm name: one-after-another
[2016-01-05 03:14:28,079] HealthStatProc la rubis.mysql.mysql.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:14:28,079] HealthStatProc mc rubis.mysql.mysql.domain rubis-8 15.625 0.0022193617 2.2166033E-4
[2016-01-05 03:14:28,079] HealthStatProc rif rubis.mysql.mysql.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:14:28,079] HealthStatProc count rubis.mysql.mysql.domain rubis-8 1
[2016-01-05 03:14:28,080] [scaling] [cluster] rubis.mysql.mysql.domain RIF Resetted?: true
[2016-01-05 03:14:28,080] [scaling] [cluster] rubis.mysql.mysql.domain RIF predicted value: 0.0
[2016-01-05 03:14:28,080] [scaling] [cluster] rubis.mysql.mysql.domain RIF threshold: 100.0
[2016-01-05 03:14:28,080] [scaling] [cluster] rubis.mysql.mysql.domain MC predicted value: 15.600000381469727
[2016-01-05 03:14:28,080] [scaling] [cluster] rubis.mysql.mysql.domain MC threshold: 80.0
[2016-01-05 03:14:28,080] [scaling] [cluster] rubis.mysql.mysql.domain LA predicted value: 0.0
[2016-01-05 03:14:28,080] [scaling] [cluster] rubis.mysql.mysql.domain LA threshold: 80.0
[2016-01-05 03:14:28,080] [scaling] [cluster] rubis.mysql.mysql.domain Scale-up action: false
[2016-01-05 03:14:28,080] [scaling] [cluster] rubis.mysql.mysql.domain Scale-down action: true
[2016-01-05 03:14:28,081] HealthStatProc member rubis.mysql.mysql.domainb5988a5a-b54c-4455-b58b-b71d66aaa0d6 1451961688239 0.0 0.0 0.0 15.6 0.0 0.0
[2016-01-05 03:14:28,081] [scaling] Number of required instances based on stats: 0 [active instances count] 1 [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 03:14:28,081] [scale-down] Min is reached, hence not scaling down [cluster] rubis.mysql.mysql.domain [instance id]rubis-8
[2016-01-05 03:15:58,056] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 03:15:58,056] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:15:58,057] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.php.php.domain Obsolete member count: 0
[2016-01-05 03:15:58,057] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-05 03:15:58,057] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain Non terminated member count: 1
[2016-01-05 03:15:58,057] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.php.php.domain Pending termination member count: 0
[2016-01-05 03:15:58,057] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain Minimum member count: 1
[2016-01-05 03:15:58,058] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:15:58,058] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain [partition] rubis-partition Activated member count: 1 Max member count 10
[2016-01-05 03:15:58,058] Running scale up rule: [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 03:15:58,058] [scaling] [network-partition] south-east-asia [cluster] rubis.php.php.domain Algorithm name: one-after-another
[2016-01-05 03:15:58,059] HealthStatProc la rubis.php.php.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:15:58,059] HealthStatProc mc rubis.php.php.domain rubis-8 14.7 0.0 0.0
[2016-01-05 03:15:58,059] HealthStatProc rif rubis.php.php.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:15:58,059] HealthStatProc count rubis.php.php.domain rubis-8 1
[2016-01-05 03:15:58,059] [scaling] [cluster] rubis.php.php.domain RIF Resetted?: true
[2016-01-05 03:15:58,059] [scaling] [cluster] rubis.php.php.domain RIF predicted value: 0.0
[2016-01-05 03:15:58,060] [scaling] [cluster] rubis.php.php.domain RIF threshold: 100.0
[2016-01-05 03:15:58,060] [scaling] [cluster] rubis.php.php.domain MC predicted value: 14.699999809265137
[2016-01-05 03:15:58,060] [scaling] [cluster] rubis.php.php.domain MC threshold: 80.0
[2016-01-05 03:15:58,060] [scaling] [cluster] rubis.php.php.domain LA predicted value: 0.0
[2016-01-05 03:15:58,060] [scaling] [cluster] rubis.php.php.domain LA threshold: 80.0
[2016-01-05 03:15:58,060] [scaling] [cluster] rubis.php.php.domain Scale-up action: false
[2016-01-05 03:15:58,060] [scaling] [cluster] rubis.php.php.domain Scale-down action: true
[2016-01-05 03:15:58,061] HealthStatProc member rubis.php.php.domain16c2c4c2-be71-40c2-af2b-922506352023 1451961328099 0.0 0.0 0.0 14.7 0.0 0.0
[2016-01-05 03:15:58,061] [scaling] Number of required instances based on stats: 0 [active instances count] 1 [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 03:15:58,061] [scale-down] Min is reached, hence not scaling down [cluster] rubis.php.php.domain [instance id]rubis-8
[2016-01-05 03:15:58,077] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 03:15:58,077] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:15:58,077] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Obsolete member count: 0
[2016-01-05 03:15:58,077] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Non terminated member count: 1
[2016-01-05 03:15:58,077] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-05 03:15:58,078] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Minimum member count: 1
[2016-01-05 03:15:58,078] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Pending termination member count: 0
[2016-01-05 03:15:58,078] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:15:58,078] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain [partition] rubis-partition Activated member count: 1 Max member count 10
[2016-01-05 03:15:58,078] Running scale up rule: [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 03:15:58,078] [scaling] [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain Algorithm name: one-after-another
[2016-01-05 03:15:58,079] HealthStatProc la rubis.mysql.mysql.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:15:58,079] HealthStatProc mc rubis.mysql.mysql.domain rubis-8 15.6 0.0 0.0
[2016-01-05 03:15:58,079] HealthStatProc rif rubis.mysql.mysql.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:15:58,079] HealthStatProc count rubis.mysql.mysql.domain rubis-8 1
[2016-01-05 03:15:58,080] [scaling] [cluster] rubis.mysql.mysql.domain RIF Resetted?: true
[2016-01-05 03:15:58,080] [scaling] [cluster] rubis.mysql.mysql.domain RIF predicted value: 0.0
[2016-01-05 03:15:58,080] [scaling] [cluster] rubis.mysql.mysql.domain RIF threshold: 100.0
[2016-01-05 03:15:58,080] [scaling] [cluster] rubis.mysql.mysql.domain MC predicted value: 15.622782707214355
[2016-01-05 03:15:58,080] [scaling] [cluster] rubis.mysql.mysql.domain MC threshold: 80.0
[2016-01-05 03:15:58,080] [scaling] [cluster] rubis.mysql.mysql.domain LA predicted value: 0.0
[2016-01-05 03:15:58,080] [scaling] [cluster] rubis.mysql.mysql.domain LA threshold: 80.0
[2016-01-05 03:15:58,081] [scaling] [cluster] rubis.mysql.mysql.domain Scale-up action: false
[2016-01-05 03:15:58,081] [scaling] [cluster] rubis.mysql.mysql.domain Scale-down action: true
[2016-01-05 03:15:58,081] HealthStatProc member rubis.mysql.mysql.domainb5988a5a-b54c-4455-b58b-b71d66aaa0d6 1451961688239 0.0 0.0 0.0 15.625 -0.0022171966 0.0
[2016-01-05 03:15:58,081] [scaling] Number of required instances based on stats: 0 [active instances count] 1 [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 03:15:58,081] [scale-down] Min is reached, hence not scaling down [cluster] rubis.mysql.mysql.domain [instance id]rubis-8
[2016-01-05 03:17:28,057] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 03:17:28,057] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:17:28,057] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.php.php.domain Obsolete member count: 0
[2016-01-05 03:17:28,057] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-05 03:17:28,057] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.php.php.domain Pending termination member count: 0
[2016-01-05 03:17:28,057] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain Non terminated member count: 1
[2016-01-05 03:17:28,057] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain Minimum member count: 1
[2016-01-05 03:17:28,058] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:17:28,058] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain [partition] rubis-partition Activated member count: 1 Max member count 10
[2016-01-05 03:17:28,058] Running scale up rule: [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 03:17:28,058] [scaling] [network-partition] south-east-asia [cluster] rubis.php.php.domain Algorithm name: one-after-another
[2016-01-05 03:17:28,059] HealthStatProc la rubis.php.php.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:17:28,059] HealthStatProc mc rubis.php.php.domain rubis-8 14.7 0.0 0.0
[2016-01-05 03:17:28,059] HealthStatProc rif rubis.php.php.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:17:28,059] HealthStatProc count rubis.php.php.domain rubis-8 1
[2016-01-05 03:17:28,060] [scaling] [cluster] rubis.php.php.domain RIF Resetted?: true
[2016-01-05 03:17:28,060] [scaling] [cluster] rubis.php.php.domain RIF predicted value: 0.0
[2016-01-05 03:17:28,060] [scaling] [cluster] rubis.php.php.domain RIF threshold: 100.0
[2016-01-05 03:17:28,060] [scaling] [cluster] rubis.php.php.domain MC predicted value: 14.699999809265137
[2016-01-05 03:17:28,060] [scaling] [cluster] rubis.php.php.domain MC threshold: 80.0
[2016-01-05 03:17:28,060] [scaling] [cluster] rubis.php.php.domain LA predicted value: 0.0
[2016-01-05 03:17:28,060] [scaling] [cluster] rubis.php.php.domain LA threshold: 80.0
[2016-01-05 03:17:28,061] [scaling] [cluster] rubis.php.php.domain Scale-up action: false
[2016-01-05 03:17:28,061] [scaling] [cluster] rubis.php.php.domain Scale-down action: true
[2016-01-05 03:17:28,061] HealthStatProc member rubis.php.php.domain16c2c4c2-be71-40c2-af2b-922506352023 1451961328099 0.0 0.0 0.0 14.7 0.0 0.0
[2016-01-05 03:17:28,061] [scaling] Number of required instances based on stats: 0 [active instances count] 1 [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 03:17:28,061] [scale-down] Min is reached, hence not scaling down [cluster] rubis.php.php.domain [instance id]rubis-8
[2016-01-05 03:17:28,077] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 03:17:28,077] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:17:28,077] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Obsolete member count: 0
[2016-01-05 03:17:28,078] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Non terminated member count: 1
[2016-01-05 03:17:28,078] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-05 03:17:28,078] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Minimum member count: 1
[2016-01-05 03:17:28,078] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Pending termination member count: 0
[2016-01-05 03:17:28,078] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:17:28,078] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain [partition] rubis-partition Activated member count: 1 Max member count 10
[2016-01-05 03:17:28,078] Running scale up rule: [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 03:17:28,078] [scaling] [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain Algorithm name: one-after-another
[2016-01-05 03:17:28,079] HealthStatProc la rubis.mysql.mysql.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:17:28,079] HealthStatProc mc rubis.mysql.mysql.domain rubis-8 15.625 0.0022193124 2.2164558E-4
[2016-01-05 03:17:28,079] HealthStatProc rif rubis.mysql.mysql.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:17:28,079] HealthStatProc count rubis.mysql.mysql.domain rubis-8 1
[2016-01-05 03:17:28,080] [scaling] [cluster] rubis.mysql.mysql.domain RIF Resetted?: true
[2016-01-05 03:17:28,080] [scaling] [cluster] rubis.mysql.mysql.domain RIF predicted value: 0.0
[2016-01-05 03:17:28,080] [scaling] [cluster] rubis.mysql.mysql.domain RIF threshold: 100.0
[2016-01-05 03:17:28,080] [scaling] [cluster] rubis.mysql.mysql.domain MC predicted value: 15.600000381469727
[2016-01-05 03:17:28,080] [scaling] [cluster] rubis.mysql.mysql.domain MC threshold: 80.0
[2016-01-05 03:17:28,080] [scaling] [cluster] rubis.mysql.mysql.domain LA predicted value: 0.0
[2016-01-05 03:17:28,081] [scaling] [cluster] rubis.mysql.mysql.domain LA threshold: 80.0
[2016-01-05 03:17:28,081] [scaling] [cluster] rubis.mysql.mysql.domain Scale-up action: false
[2016-01-05 03:17:28,081] [scaling] [cluster] rubis.mysql.mysql.domain Scale-down action: true
[2016-01-05 03:17:28,081] HealthStatProc member rubis.mysql.mysql.domainb5988a5a-b54c-4455-b58b-b71d66aaa0d6 1451961688239 0.0 0.0 0.0 15.6 0.0 0.0
[2016-01-05 03:17:28,081] [scaling] Number of required instances based on stats: 0 [active instances count] 1 [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 03:17:28,082] [scale-down] Min is reached, hence not scaling down [cluster] rubis.mysql.mysql.domain [instance id]rubis-8
[2016-01-05 03:18:58,057] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 03:18:58,057] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:18:58,057] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.php.php.domain Obsolete member count: 0
[2016-01-05 03:18:58,057] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain Non terminated member count: 1
[2016-01-05 03:18:58,057] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain Minimum member count: 1
[2016-01-05 03:18:58,058] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:18:58,058] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-05 03:18:58,058] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain [partition] rubis-partition Activated member count: 1 Max member count 10
[2016-01-05 03:18:58,058] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.php.php.domain Pending termination member count: 0
[2016-01-05 03:18:58,058] Running scale up rule: [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 03:18:58,059] [scaling] [network-partition] south-east-asia [cluster] rubis.php.php.domain Algorithm name: one-after-another
[2016-01-05 03:18:58,059] HealthStatProc la rubis.php.php.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:18:58,059] HealthStatProc mc rubis.php.php.domain rubis-8 14.7 0.0 0.0
[2016-01-05 03:18:58,060] HealthStatProc rif rubis.php.php.domain rubis-8 0.0 0.0 0.0
[2016-01-05 03:18:58,060] HealthStatProc count rubis.php.php.domain rubis-8 1
[2016-01-05 03:18:58,060] [scaling] [cluster] rubis.php.php.domain RIF Resetted?: true
[2016-01-05 03:18:58,060] [scaling] [cluster] rubis.php.php.domain RIF predicted value: 0.0
[2016-01-05 03:18:58,060] [scaling] [cluster] rubis.php.php.domain RIF threshold: 100.0
[2016-01-05 03:18:58,060] [scaling] [cluster] rubis.php.php.domain MC predicted value: 14.699999809265137
[2016-01-05 03:18:58,061] [scaling] [cluster] rubis.php.php.domain MC threshold: 80.0
[2016-01-05 03:18:58,061] [scaling] [cluster] rubis.php.php.domain LA predicted value: 0.0
[2016-01-05 03:18:58,061] [scaling] [cluster] rubis.php.php.domain LA threshold: 80.0
[2016-01-05 03:18:58,061] [scaling] [cluster] rubis.php.php.domain Scale-up action: false
[2016-01-05 03:18:58,061] [scaling] [cluster] rubis.php.php.domain Scale-down action: true
[2016-01-05 03:18:58,062] HealthStatProc member rubis.php.php.domain16c2c4c2-be71-40c2-af2b-922506352023 1451961328099 0.0 0.0 0.0 14.7 0.0 0.0
[2016-01-05 03:18:58,062] [scaling] Number of required instances based on stats: 0 [active instances count] 1 [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 03:18:58,062] [scale-down] Min is reached, hence not scaling down [cluster] rubis.php.php.domain [instance id]rubis-8
[2016-01-05 03:18:58,078] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 03:18:58,078] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 03:18:58,078] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Non terminated member count: 1
[2016-01-05 03:18:58,078] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Obsolete member count: 0
