[2016-01-07 05:23:19,564] Autoscaler health stat event receiver thread started
[2016-01-07 13:01:07,469] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Predicted memory consumption: 33.880393981933594
[2016-01-07 13:01:07,469] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Overall load: 124.28521998412907
[2016-01-07 13:01:07,469] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Load average: [average] 0.000000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-07 13:01:07,469] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Memory consumption: [average] 0.000000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-07 13:01:07,470] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Predicted CPU: 0.0
[2016-01-07 13:01:07,470] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Predicted memory consumption: 0.0
[2016-01-07 13:01:07,470] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Overall load: 0.0
[2016-01-07 13:01:07,470] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Load average: [average] 50.250000 [second-derivative] 0.011083 [gradient] -0.821200
[2016-01-07 13:01:07,470] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Memory consumption: [average] 36.500000 [second-derivative] 0.000000 [gradient] 0.002219
[2016-01-07 13:01:07,470] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Predicted CPU: 49.434340368025005
[2016-01-07 13:01:07,471] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Predicted memory consumption: 36.502220153808594
[2016-01-07 13:01:07,471] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Overall load: 42.9682802609168
[2016-01-07 13:01:07,471] HealthStatProc - rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a rif mc la
[2016-01-07 13:01:07,471] [scale-down] Trying to terminating an instace to scale down!
[2016-01-07 13:01:07,471] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Member with lowest overall load: rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a
[2016-01-07 13:02:37,461] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 13:02:37,461] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 13:02:37,462] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-07 13:02:37,462] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 2
[2016-01-07 13:02:37,462] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-07 13:02:37,462] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-07 13:02:37,462] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-07 13:02:37,463] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 13:02:37,463] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 2 Max member count 10
[2016-01-07 13:02:37,463] Running scale up rule: [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 13:02:37,463] [scaling] [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain Algorithm name: one-after-another
[2016-01-07 13:02:37,464] HealthStatProc la rubis-phponly.php.php3.domain rubis-phponly-3 53.375 -1.7119669 0.090197586 32.29455856455024
[2016-01-07 13:02:37,464] HealthStatProc mc rubis-phponly.php.php3.domain rubis-phponly-3 35.1875 0.031667616 0.0023339386 21.136577129364014
[2016-01-07 13:02:37,464] HealthStatProc rif rubis-phponly.php.php3.domain rubis-phponly-3 0.0 0.0 0.0 0.0
[2016-01-07 13:02:37,464] HealthStatProc count rubis-phponly.php.php3.domain rubis-phponly-3 2
[2016-01-07 13:02:37,465] [scaling] [cluster] rubis-phponly.php.php3.domain RIF Resetted?: true
[2016-01-07 13:02:37,465] [scaling] [cluster] rubis-phponly.php.php3.domain RIF predicted value: 0.0
[2016-01-07 13:02:37,465] [scaling] [cluster] rubis-phponly.php.php3.domain RIF threshold: 100.0
[2016-01-07 13:02:37,465] [scaling] [cluster] rubis-phponly.php.php3.domain MC predicted value: 21.136577129364014
[2016-01-07 13:02:37,465] [scaling] [cluster] rubis-phponly.php.php3.domain MC threshold: 80.0
[2016-01-07 13:02:37,465] [scaling] [cluster] rubis-phponly.php.php3.domain LA predicted value: 32.29455856455024
[2016-01-07 13:02:37,466] [scaling] [cluster] rubis-phponly.php.php3.domain LA threshold: 80.0
[2016-01-07 13:02:37,466] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-up action: false
[2016-01-07 13:02:37,466] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-down action: true
[2016-01-07 13:02:37,466] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd 1452153127459 80.0 -1.3069578 0.021997808 33.825 -0.059750374 0.0
[2016-01-07 13:02:37,467] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 1452167797466 26.75 0.11097055 0.015513788 36.55 0.0 0.0
[2016-01-07 13:02:37,467] [scaling] Number of required instances based on stats: 1 [active instances count] 2 [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 13:02:37,467] [scale-down] Decided to Scale down [cluster] rubis-phponly.php.php3.domain
[2016-01-07 13:02:37,467] [scale-down] Reached scale down requests threshold [cluster] rubis-phponly.php.php3.domain Count 3
[2016-01-07 13:02:37,467] [scale-down] Partition available to scale down  [application id] rubis-phponly [cluster] rubis-phponly.php.php3.domain [instance id] rubis-phponly-3 [network-partition] south-east-asia [partition] rubis-partition scaledown due to RIF: true [rifPredictedValue] 0.0 [rifThreshold] 100.0 scaledown due to MC: true [mcPredictedValue] 21.136577129364014 [mcThreshold] 80.0 scaledown due to LA: true [laPredictedValue] 32.29455856455024 [laThreshold] 80.0
[2016-01-07 13:02:37,468] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Load average: [average] 24.000000 [second-derivative] 0.008860 [gradient] -0.398963
[2016-01-07 13:02:37,468] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Memory consumption: [average] 14.200000 [second-derivative] 0.000000 [gradient] 0.031058
[2016-01-07 13:02:37,468] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Predicted CPU: 23.605468069203198
[2016-01-07 13:02:37,468] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Predicted memory consumption: 14.231058120727539
[2016-01-07 13:02:37,468] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Overall load: 18.91826309496537
[2016-01-07 13:02:37,469] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Load average: [average] 80.000000 [second-derivative] 0.021998 [gradient] -1.306958
[2016-01-07 13:02:37,469] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Memory consumption: [average] 33.825001 [second-derivative] 0.000000 [gradient] -0.059750
[2016-01-07 13:02:37,469] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Predicted CPU: 78.70403784420341
[2016-01-07 13:02:37,469] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Predicted memory consumption: 33.76525115966797
[2016-01-07 13:02:37,469] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Overall load: 56.23464450193569
[2016-01-07 13:02:37,469] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Load average: [average] 0.000000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-07 13:02:37,470] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Memory consumption: [average] 0.000000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-07 13:02:37,470] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Predicted CPU: 0.0
[2016-01-07 13:02:37,470] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Predicted memory consumption: 0.0
[2016-01-07 13:02:37,470] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Overall load: 0.0
[2016-01-07 13:02:37,470] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Load average: [average] 26.750000 [second-derivative] 0.015514 [gradient] 0.110971
[2016-01-07 13:02:37,471] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Memory consumption: [average] 36.549999 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-07 13:02:37,471] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Predicted CPU: 26.868728344794363
[2016-01-07 13:02:37,471] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Predicted memory consumption: 36.54999923706055
[2016-01-07 13:02:37,471] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Overall load: 31.709363790927455
[2016-01-07 13:02:37,471] HealthStatProc - rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a rif mc la
[2016-01-07 13:02:37,471] [scale-down] Trying to terminating an instace to scale down!
[2016-01-07 13:02:37,472] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Member with lowest overall load: rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a
[2016-01-07 13:04:07,461] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 13:04:07,461] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 13:04:07,462] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-07 13:04:07,462] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 2
[2016-01-07 13:04:07,462] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-07 13:04:07,462] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-07 13:04:07,463] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-07 13:04:07,463] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 13:04:07,463] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 2 Max member count 10
[2016-01-07 13:04:07,463] Running scale up rule: [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 13:04:07,464] [scaling] [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain Algorithm name: one-after-another
[2016-01-07 13:04:07,464] HealthStatProc la rubis-phponly.php.php3.domain rubis-phponly-3 43.625 -1.4459163 0.040845368 27.356160515744705
[2016-01-07 13:04:07,464] HealthStatProc mc rubis-phponly.php.php3.domain rubis-phponly-3 35.425 0.057397958 -0.0013536034 21.268605709075928
[2016-01-07 13:04:07,464] HealthStatProc rif rubis-phponly.php.php3.domain rubis-phponly-3 0.0 0.0 0.0 0.0
[2016-01-07 13:04:07,465] HealthStatProc count rubis-phponly.php.php3.domain rubis-phponly-3 2
[2016-01-07 13:04:07,465] [scaling] [cluster] rubis-phponly.php.php3.domain RIF Resetted?: true
[2016-01-07 13:04:07,465] [scaling] [cluster] rubis-phponly.php.php3.domain RIF predicted value: 0.0
[2016-01-07 13:04:07,465] [scaling] [cluster] rubis-phponly.php.php3.domain RIF threshold: 100.0
[2016-01-07 13:04:07,465] [scaling] [cluster] rubis-phponly.php.php3.domain MC predicted value: 21.268605709075928
[2016-01-07 13:04:07,465] [scaling] [cluster] rubis-phponly.php.php3.domain MC threshold: 80.0
[2016-01-07 13:04:07,466] [scaling] [cluster] rubis-phponly.php.php3.domain LA predicted value: 27.356160515744705
[2016-01-07 13:04:07,466] [scaling] [cluster] rubis-phponly.php.php3.domain LA threshold: 80.0
[2016-01-07 13:04:07,466] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-up action: false
[2016-01-07 13:04:07,466] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-down action: true
[2016-01-07 13:04:07,467] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd 1452153127459 61.0 -0.9968765 0.013218477 34.325 -0.0110768955 0.0
[2016-01-07 13:04:07,467] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 1452167797466 26.25 -0.4438822 0.006645013 36.525 0.004439019 0.0
[2016-01-07 13:04:07,467] [scaling] Number of required instances based on stats: 1 [active instances count] 2 [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 13:04:07,467] [scale-down] Decided to Scale down [cluster] rubis-phponly.php.php3.domain
[2016-01-07 13:04:07,467] [scale-down] Reached scale down requests threshold [cluster] rubis-phponly.php.php3.domain Count 3
[2016-01-07 13:04:07,467] [scale-down] Partition available to scale down  [application id] rubis-phponly [cluster] rubis-phponly.php.php3.domain [instance id] rubis-phponly-3 [network-partition] south-east-asia [partition] rubis-partition scaledown due to RIF: true [rifPredictedValue] 0.0 [rifThreshold] 100.0 scaledown due to MC: true [mcPredictedValue] 21.268605709075928 [mcThreshold] 80.0 scaledown due to LA: true [laPredictedValue] 27.356160515744705 [laThreshold] 80.0
[2016-01-07 13:04:07,468] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Load average: [average] 24.000000 [second-derivative] 0.008860 [gradient] -0.398963
[2016-01-07 13:04:07,468] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Memory consumption: [average] 14.200000 [second-derivative] 0.000000 [gradient] 0.031058
[2016-01-07 13:04:07,468] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Predicted CPU: 23.605468069203198
[2016-01-07 13:04:07,468] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Predicted memory consumption: 14.231058120727539
[2016-01-07 13:04:07,468] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Overall load: 18.91826309496537
[2016-01-07 13:04:07,469] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Load average: [average] 61.000000 [second-derivative] 0.013218 [gradient] -0.996876
[2016-01-07 13:04:07,469] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Memory consumption: [average] 34.325001 [second-derivative] 0.000000 [gradient] -0.011077
[2016-01-07 13:04:07,469] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Predicted CPU: 60.009733475744724
[2016-01-07 13:04:07,469] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Predicted memory consumption: 34.31392288208008
[2016-01-07 13:04:07,469] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Overall load: 47.1618281789124
[2016-01-07 13:04:07,469] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Load average: [average] 0.000000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-07 13:04:07,470] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Memory consumption: [average] 0.000000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-07 13:04:07,470] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Predicted CPU: 0.0
[2016-01-07 13:04:07,470] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Predicted memory consumption: 0.0
[2016-01-07 13:04:07,470] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Overall load: 0.0
[2016-01-07 13:04:07,470] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Load average: [average] 26.250000 [second-derivative] 0.006645 [gradient] -0.443882
[2016-01-07 13:04:07,470] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Memory consumption: [average] 36.525002 [second-derivative] 0.000000 [gradient] 0.004439
[2016-01-07 13:04:07,471] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Predicted CPU: 25.809440518030897
[2016-01-07 13:04:07,471] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Predicted memory consumption: 36.529441833496094
[2016-01-07 13:04:07,471] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Overall load: 31.169441175763495
[2016-01-07 13:04:07,471] HealthStatProc - rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a rif mc la
[2016-01-07 13:04:07,471] [scale-down] Trying to terminating an instace to scale down!
[2016-01-07 13:04:07,471] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Member with lowest overall load: rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a
[2016-01-07 13:05:37,461] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 13:05:37,461] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 13:05:37,462] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-07 13:05:37,463] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 2
[2016-01-07 13:05:37,463] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-07 13:05:37,463] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-07 13:05:37,463] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-07 13:05:37,463] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 13:05:37,463] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 2 Max member count 10
[2016-01-07 13:05:37,464] Running scale up rule: [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 13:05:37,464] [scaling] [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain Algorithm name: one-after-another
[2016-01-07 13:05:37,464] HealthStatProc la rubis-phponly.php.php3.domain rubis-phponly-3 31.625 -0.42650288 -0.10912359 21.86413076298777
[2016-01-07 13:05:37,466] HealthStatProc mc rubis-phponly.php.php3.domain rubis-phponly-3 35.7875 0.07670836 -0.0049056914 21.46645498275757
[2016-01-07 13:05:37,466] HealthStatProc rif rubis-phponly.php.php3.domain rubis-phponly-3 22.0 1.9532117 0.19508058 24.050751119852066
[2016-01-07 13:05:37,466] HealthStatProc count rubis-phponly.php.php3.domain rubis-phponly-3 2
[2016-01-07 13:05:37,466] [scaling] [cluster] rubis-phponly.php.php3.domain RIF Resetted?: true
[2016-01-07 13:05:37,466] [scaling] [cluster] rubis-phponly.php.php3.domain RIF predicted value: 24.050751119852066
[2016-01-07 13:05:37,467] [scaling] [cluster] rubis-phponly.php.php3.domain RIF threshold: 100.0
[2016-01-07 13:05:37,467] [scaling] [cluster] rubis-phponly.php.php3.domain MC predicted value: 21.46645498275757
[2016-01-07 13:05:37,467] [scaling] [cluster] rubis-phponly.php.php3.domain MC threshold: 80.0
[2016-01-07 13:05:37,467] [scaling] [cluster] rubis-phponly.php.php3.domain LA predicted value: 21.86413076298777
[2016-01-07 13:05:37,467] [scaling] [cluster] rubis-phponly.php.php3.domain LA threshold: 80.0
[2016-01-07 13:05:37,467] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-up action: false
[2016-01-07 13:05:37,468] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-down action: true
[2016-01-07 13:05:37,468] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd 1452153127459 49.25 0.68644816 -0.024304798 34.9 0.057541218 0.0
[2016-01-07 13:05:37,468] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 1452167797466 14.0 -0.06658824 -0.01330272 36.675 0.0022196572 0.0
[2016-01-07 13:05:37,468] [scaling] Number of required instances based on stats: 1 [active instances count] 2 [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 13:05:37,469] [scale-down] Decided to Scale down [cluster] rubis-phponly.php.php3.domain
[2016-01-07 13:05:37,469] [scale-down] Reached scale down requests threshold [cluster] rubis-phponly.php.php3.domain Count 3
[2016-01-07 13:05:37,469] [scale-down] Partition available to scale down  [application id] rubis-phponly [cluster] rubis-phponly.php.php3.domain [instance id] rubis-phponly-3 [network-partition] south-east-asia [partition] rubis-partition scaledown due to RIF: true [rifPredictedValue] 24.050751119852066 [rifThreshold] 100.0 scaledown due to MC: true [mcPredictedValue] 21.46645498275757 [mcThreshold] 80.0 scaledown due to LA: true [laPredictedValue] 21.86413076298777 [laThreshold] 80.0
[2016-01-07 13:05:37,469] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Load average: [average] 24.000000 [second-derivative] 0.008860 [gradient] -0.398963
[2016-01-07 13:05:37,469] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Memory consumption: [average] 14.200000 [second-derivative] 0.000000 [gradient] 0.031058
[2016-01-07 13:05:37,470] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Predicted CPU: 23.605468069203198
[2016-01-07 13:05:37,470] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Predicted memory consumption: 14.231058120727539
